gene,species,state
SRD5A2,Cercopithecus_solatus,monochromatic
SRD5A2,Simias_concolor,monochromatic
SRD5A2,Macaca_fuscata,monochromatic
SRD5A2,Trachypithecus_vetulus,monochromatic
SRD5A2,Symphalangus_syndactylus,monochromatic
SRD5A2,Colobus_angolensis,dichromatic
SRD5A2,Trachypithecus_cristatus,dichromatic
SRD5A2,Macaca_cyclopis,monochromatic
SRD5A2,Lophocebus_aterrimus,monochromatic
SRD5A2,Eulemur_fulvus,monochromatic
SRD5A2,Rhinopithecus_roxellana,monochromatic
SRD5A2,Eulemur_rubriventer,monochromatic
SRD5A2,Macaca_tonkeana,monochromatic
SRD5A2,Cercopithecus_pogonias,monochromatic
SRD5A2,Hapalemur_griseus,monochromatic
SRD5A2,Lemur_catta,monochromatic
SRD5A2,Mandrillus_sphinx,monochromatic
SRD5A2,Papio_cynocephalus,monochromatic
SRD5A2,Erythrocebus_patas,dichromatic
SRD5A2,Saimiri_boliviensis,monochromatic
SRD5A2,Cercopithecus_cephus,monochromatic
SRD5A2,Eulemur_flavifrons,dichromatic
SRD5A2,Macaca_arctoides,dichromatic
SRD5A2,Presbytis_potenziani,monochromatic
SRD5A2,Macaca_thibetana,monochromatic
SRD5A2,Trachypithecus_francoisi,dichromatic
SRD5A2,Saimiri_ustus,monochromatic
SRD5A2,Callicebus_cinerascens,monochromatic
SRD5A2,Cacajao_calvus,monochromatic
SRD5A2,Cercopithecus_diana,monochromatic
SRD5A2,Cercocebus_torquatus,monochromatic
SRD5A2,Nomascus_concolor,dichromatic
SRD5A2,Brachyteles_arachnoides,monochromatic
SRD5A2,Trachypithecus_auratus,dichromatic
SRD5A2,Cebus_olivaceus,monochromatic
SRD5A2,Ateles_marginatus,monochromatic
SRD5A3,Cacajao_melanocephalus,monochromatic
SRD5A3,Colobus_guereza,dichromatic
SRD5A3,Nomascus_leucogenys,dichromatic
SRD5A3,Macaca_nigra,monochromatic
SRD5A3,Rhinopithecus_bieti,monochromatic
SRD5A3,Macaca_mulatta,monochromatic
SRD5A3,Callicebus_moloch,monochromatic
SRD5A3,Ateles_geoffroyi,monochromatic
SRD5A3,Papio_papio,monochromatic
SRD5A3,Prolemur_simus,monochromatic
SRD5A3,Chiropotes_chiropotes,monochromatic
SRD5A3,Eulemur_coronatus,monochromatic
SRD5A3,Alouatta_seniculus,monochromatic
SRD5A3,Macaca_radiata,monochromatic
SRD5A3,Theropithecus_gelada,monochromatic
SRD5A3,Cebus_albifrons,monochromatic
SRD5A3,Mandrillus_leucophaeus,monochromatic
SRD5A3,Callicebus_brunneus,monochromatic
SRD5A3,Macaca_silenus,monochromatic
SRD5A3,Callicebus_hoffmannsi,monochromatic
SRD5A3,Presbytis_melalophos,monochromatic
SRD5A3,Alouatta_belzebul,monochromatic
SRD5A3,Callicebus_donacophilus,monochromatic
SRD5A3,Colobus_polykomos,monochromatic
SRD5A3,Ateles_paniscus,monochromatic
SRD5A3,Hylobates_moloch,monochromatic
SRD5A3,Pygathrix_cinerea,monochromatic
SRD5A3,Trachypithecus_obscurus,dichromatic
SRD5A3,Pithecia_pithecia,dichromatic
SRD5A3,Callicebus_caligatus,monochromatic
SRD5A3,Cercocebus_atys,monochromatic
SRD5A3,Allenopithecus_nigroviridis,monochromatic
SRD5A3,Cercopithecus_mitis,monochromatic
SRD5A3,Alouatta_palliata,monochromatic
SRD5A3,Sapajus_apella,monochromatic
SRD5A3,Papio_anubis,monochromatic
SRD5A3,Cercopithecus_nictitans,monochromatic
SRD5A3,Macaca_fuscata,monochromatic
SRD5A3,Trachypithecus_vetulus,monochromatic
SRD5A3,Symphalangus_syndactylus,monochromatic
SRD5A3,Colobus_angolensis,dichromatic
SRD5A3,Macaca_cyclopis,monochromatic
SRD5A3,Lophocebus_aterrimus,monochromatic
SRD5A3,Eulemur_fulvus,monochromatic
SRD5A3,Rhinopithecus_roxellana,monochromatic
SRD5A3,Eulemur_mongoz,dichromatic
SRD5A3,Eulemur_rubriventer,monochromatic
SRD5A3,Macaca_tonkeana,monochromatic
SRD5A3,Hapalemur_griseus,monochromatic
SRD5A3,Lemur_catta,monochromatic
SRD5A3,Mandrillus_sphinx,monochromatic
SRD5A3,Saimiri_boliviensis,monochromatic
SRD5A3,Eulemur_flavifrons,dichromatic
SRD5A3,Macaca_arctoides,dichromatic
SRD5A3,Macaca_thibetana,monochromatic
SRD5A3,Trachypithecus_francoisi,dichromatic
SRD5A3,Saimiri_ustus,monochromatic
SRD5A3,Callicebus_cinerascens,monochromatic
SRD5A3,Chlorocebus_aethiops,monochromatic
SRD5A3,Cacajao_calvus,monochromatic
SRD5A3,Brachyteles_arachnoides,monochromatic
SRD5A3,Trachypithecus_auratus,dichromatic
SRD5A3,Cebus_olivaceus,monochromatic
SRD5A3,Ateles_marginatus,monochromatic
STAR,Cercopithecus_hamlyni,dichromatic
STAR,Cacajao_melanocephalus,monochromatic
STAR,Cercopithecus_neglectus,monochromatic
STAR,Colobus_guereza,dichromatic
STAR,Nomascus_leucogenys,dichromatic
STAR,Macaca_nigra,monochromatic
STAR,Rhinopithecus_bieti,monochromatic
STAR,Varecia_variegata,monochromatic
STAR,Macaca_mulatta,monochromatic
STAR,Hylobates_agilis,monochromatic
STAR,Lagothrix_lagotricha,monochromatic
STAR,Pygathrix_nemaeus,monochromatic
STAR,Callicebus_moloch,monochromatic
STAR,Ateles_geoffroyi,monochromatic
STAR,Papio_papio,monochromatic
STAR,Prolemur_simus,monochromatic
STAR,Chiropotes_chiropotes,monochromatic
STAR,Eulemur_coronatus,monochromatic
STAR,Trachypithecus_pileatus,dichromatic
STAR,Alouatta_seniculus,monochromatic
STAR,Saimiri_sciureus,monochromatic
STAR,Saimiri_oerstedii,monochromatic
STAR,Theropithecus_gelada,monochromatic
STAR,Cebus_albifrons,monochromatic
STAR,Alouatta_caraya,dichromatic
STAR,Mandrillus_leucophaeus,monochromatic
STAR,Callicebus_brunneus,monochromatic
STAR,Nomascus_gabriellae,dichromatic
STAR,Cercopithecus_campbelli,monochromatic
STAR,Callicebus_hoffmannsi,monochromatic
STAR,Papio_ursinus,monochromatic
STAR,Pithecia_albicans,monochromatic
STAR,Presbytis_melalophos,monochromatic
STAR,Hylobates_pileatus,dichromatic
STAR,Alouatta_belzebul,monochromatic
STAR,Callicebus_donacophilus,monochromatic
STAR,Ateles_fusciceps,monochromatic
STAR,Ateles_belzebuth,monochromatic
STAR,Cercopithecus_lhoesti,monochromatic
STAR,Presbytis_comata,monochromatic
STAR,Cercopithecus_mona,monochromatic
STAR,Colobus_polykomos,monochromatic
STAR,Ateles_paniscus,monochromatic
STAR,Hylobates_moloch,monochromatic
STAR,Cercopithecus_petaurista,monochromatic
STAR,Pygathrix_cinerea,monochromatic
STAR,Trachypithecus_geei,dichromatic
STAR,Cercopithecus_preussi,monochromatic
STAR,Pithecia_pithecia,dichromatic
STAR,Callicebus_caligatus,monochromatic
STAR,Cercocebus_atys,monochromatic
STAR,Cercopithecus_mitis,monochromatic
STAR,Alouatta_palliata,monochromatic
STAR,Trachypithecus_johnii,dichromatic
STAR,Ateles_chamek,monochromatic
STAR,Sapajus_apella,monochromatic
STAR,Papio_anubis,monochromatic
STAR,Hylobates_klossii,monochromatic
STAR,Cercopithecus_nictitans,monochromatic
STAR,Cercopithecus_solatus,monochromatic
STAR,Macaca_fuscata,monochromatic
STAR,Trachypithecus_vetulus,monochromatic
STAR,Symphalangus_syndactylus,monochromatic
STAR,Colobus_angolensis,dichromatic
STAR,Macaca_cyclopis,monochromatic
STAR,Lophocebus_aterrimus,monochromatic
STAR,Eulemur_fulvus,monochromatic
STAR,Rhinopithecus_roxellana,monochromatic
STAR,Eulemur_mongoz,dichromatic
STAR,Eulemur_rubriventer,monochromatic
STAR,Macaca_tonkeana,monochromatic
STAR,Cercopithecus_pogonias,monochromatic
STAR,Hapalemur_griseus,monochromatic
STAR,Lemur_catta,monochromatic
STAR,Mandrillus_sphinx,monochromatic
STAR,Papio_cynocephalus,monochromatic
STAR,Erythrocebus_patas,dichromatic
STAR,Saimiri_boliviensis,monochromatic
STAR,Cercopithecus_cephus,monochromatic
STAR,Eulemur_flavifrons,dichromatic
STAR,Macaca_arctoides,dichromatic
STAR,Macaca_thibetana,monochromatic
STAR,Trachypithecus_francoisi,dichromatic
STAR,Saimiri_ustus,monochromatic
STAR,Callicebus_cinerascens,monochromatic
STAR,Cacajao_calvus,monochromatic
STAR,Cercocebus_torquatus,monochromatic
STAR,Nomascus_concolor,dichromatic
STAR,Brachyteles_arachnoides,monochromatic
STAR,Cebus_olivaceus,monochromatic
STAR,Ateles_marginatus,monochromatic
STS,Cercopithecus_hamlyni,dichromatic
STS,Cacajao_melanocephalus,monochromatic
STS,Cercopithecus_neglectus,monochromatic
STS,Colobus_guereza,dichromatic
STS,Nomascus_leucogenys,dichromatic
STS,Macaca_nigra,monochromatic
STS,Rhinopithecus_bieti,monochromatic
STS,Varecia_variegata,monochromatic
STS,Macaca_mulatta,monochromatic
STS,Hylobates_agilis,monochromatic
STS,Lagothrix_lagotricha,monochromatic
STS,Pygathrix_nemaeus,monochromatic
STS,Callicebus_moloch,monochromatic
STS,Ateles_geoffroyi,monochromatic
STS,Papio_papio,monochromatic
STS,Prolemur_simus,monochromatic
STS,Chiropotes_chiropotes,monochromatic
STS,Eulemur_coronatus,monochromatic
STS,Trachypithecus_pileatus,dichromatic
STS,Alouatta_seniculus,monochromatic
STS,Macaca_radiata,monochromatic
STS,Saimiri_sciureus,monochromatic
STS,Saimiri_oerstedii,monochromatic
STS,Theropithecus_gelada,monochromatic
STS,Cebus_albifrons,monochromatic
STS,Alouatta_caraya,dichromatic
STS,Mandrillus_leucophaeus,monochromatic
STS,Callicebus_brunneus,monochromatic
STS,Nomascus_gabriellae,dichromatic
STS,Cercopithecus_campbelli,monochromatic
STS,Callicebus_hoffmannsi,monochromatic
STS,Papio_ursinus,monochromatic
STS,Pithecia_albicans,monochromatic
STS,Presbytis_melalophos,monochromatic
STS,Eulemur_macaco,dichromatic
STS,Hylobates_pileatus,dichromatic
STS,Alouatta_belzebul,monochromatic
STS,Callicebus_donacophilus,monochromatic
STS,Ateles_belzebuth,monochromatic
STS,Cercopithecus_lhoesti,monochromatic
STS,Presbytis_comata,monochromatic
STS,Cercopithecus_mona,monochromatic
STS,Colobus_polykomos,monochromatic
STS,Ateles_paniscus,monochromatic
STS,Hylobates_moloch,monochromatic
STS,Cercopithecus_petaurista,monochromatic
STS,Pygathrix_cinerea,monochromatic
STS,Trachypithecus_obscurus,dichromatic
STS,Trachypithecus_geei,dichromatic
STS,Cercopithecus_preussi,monochromatic
STS,Pithecia_pithecia,dichromatic
STS,Cercopithecus_ascanius,monochromatic
STS,Callicebus_caligatus,monochromatic
STS,Cercocebus_atys,monochromatic
STS,Allenopithecus_nigroviridis,monochromatic
STS,Cercopithecus_mitis,monochromatic
STS,Alouatta_palliata,monochromatic
STS,Trachypithecus_johnii,dichromatic
STS,Ateles_chamek,monochromatic
STS,Sapajus_apella,monochromatic
STS,Papio_anubis,monochromatic
STS,Hylobates_klossii,monochromatic
STS,Cercopithecus_nictitans,monochromatic
STS,Cercopithecus_solatus,monochromatic
STS,Simias_concolor,monochromatic
STS,Macaca_fuscata,monochromatic
STS,Trachypithecus_vetulus,monochromatic
STS,Symphalangus_syndactylus,monochromatic
STS,Colobus_angolensis,dichromatic
STS,Trachypithecus_cristatus,dichromatic
STS,Macaca_cyclopis,monochromatic
STS,Lophocebus_aterrimus,monochromatic
STS,Eulemur_fulvus,monochromatic
STS,Rhinopithecus_roxellana,monochromatic
STS,Eulemur_mongoz,dichromatic
STS,Eulemur_rubriventer,monochromatic
STS,Macaca_tonkeana,monochromatic
STS,Cercopithecus_pogonias,monochromatic
STS,Hapalemur_griseus,monochromatic
STS,Lemur_catta,monochromatic
STS,Mandrillus_sphinx,monochromatic
STS,Papio_cynocephalus,monochromatic
STS,Erythrocebus_patas,dichromatic
STS,Saimiri_boliviensis,monochromatic
STS,Cercopithecus_cephus,monochromatic
STS,Eulemur_flavifrons,dichromatic
STS,Macaca_arctoides,dichromatic
STS,Presbytis_potenziani,monochromatic
STS,Macaca_thibetana,monochromatic
STS,Trachypithecus_francoisi,dichromatic
STS,Saimiri_ustus,monochromatic
STS,Callicebus_cinerascens,monochromatic
STS,Cacajao_calvus,monochromatic
STS,Cercopithecus_diana,monochromatic
STS,Cercocebus_torquatus,monochromatic
STS,Brachyteles_arachnoides,monochromatic
STS,Trachypithecus_auratus,dichromatic
STS,Cebus_olivaceus,monochromatic
STS,Ateles_marginatus,monochromatic
SULT1E1,Cercopithecus_hamlyni,dichromatic
SULT1E1,Cacajao_melanocephalus,monochromatic
SULT1E1,Cercopithecus_neglectus,monochromatic
SULT1E1,Colobus_guereza,dichromatic
SULT1E1,Nomascus_leucogenys,dichromatic
SULT1E1,Macaca_nigra,monochromatic
SULT1E1,Rhinopithecus_bieti,monochromatic
SULT1E1,Varecia_variegata,monochromatic
SULT1E1,Macaca_mulatta,monochromatic
SULT1E1,Hylobates_agilis,monochromatic
SULT1E1,Lagothrix_lagotricha,monochromatic
SULT1E1,Pygathrix_nemaeus,monochromatic
SULT1E1,Callicebus_moloch,monochromatic
SULT1E1,Ateles_geoffroyi,monochromatic
SULT1E1,Papio_papio,monochromatic
SULT1E1,Prolemur_simus,monochromatic
SULT1E1,Chiropotes_chiropotes,monochromatic
SULT1E1,Eulemur_coronatus,monochromatic
SULT1E1,Trachypithecus_pileatus,dichromatic
SULT1E1,Alouatta_seniculus,monochromatic
SULT1E1,Macaca_radiata,monochromatic
SULT1E1,Saimiri_sciureus,monochromatic
SULT1E1,Saimiri_oerstedii,monochromatic
SULT1E1,Theropithecus_gelada,monochromatic
SULT1E1,Cebus_albifrons,monochromatic
SULT1E1,Alouatta_caraya,dichromatic
SULT1E1,Mandrillus_leucophaeus,monochromatic
SULT1E1,Callicebus_brunneus,monochromatic
SULT1E1,Nomascus_gabriellae,dichromatic
SULT1E1,Cercopithecus_campbelli,monochromatic
SULT1E1,Callicebus_hoffmannsi,monochromatic
SULT1E1,Papio_ursinus,monochromatic
SULT1E1,Pithecia_albicans,monochromatic
SULT1E1,Presbytis_melalophos,monochromatic
SULT1E1,Eulemur_macaco,dichromatic
SULT1E1,Hylobates_pileatus,dichromatic
SULT1E1,Alouatta_belzebul,monochromatic
SULT1E1,Callicebus_donacophilus,monochromatic
SULT1E1,Ateles_belzebuth,monochromatic
SULT1E1,Cercopithecus_lhoesti,monochromatic
SULT1E1,Presbytis_comata,monochromatic
SULT1E1,Cercopithecus_mona,monochromatic
SULT1E1,Colobus_polykomos,monochromatic
SULT1E1,Ateles_paniscus,monochromatic
SULT1E1,Hylobates_moloch,monochromatic
SULT1E1,Cercopithecus_petaurista,monochromatic
SULT1E1,Pygathrix_cinerea,monochromatic
SULT1E1,Trachypithecus_obscurus,dichromatic
SULT1E1,Trachypithecus_geei,dichromatic
SULT1E1,Cercopithecus_preussi,monochromatic
SULT1E1,Pithecia_pithecia,dichromatic
SULT1E1,Cercopithecus_ascanius,monochromatic
SULT1E1,Callicebus_caligatus,monochromatic
SULT1E1,Cercocebus_atys,monochromatic
SULT1E1,Allenopithecus_nigroviridis,monochromatic
SULT1E1,Cercopithecus_mitis,monochromatic
SULT1E1,Alouatta_palliata,monochromatic
SULT1E1,Trachypithecus_johnii,dichromatic
SULT1E1,Ateles_chamek,monochromatic
SULT1E1,Sapajus_apella,monochromatic
SULT1E1,Papio_anubis,monochromatic
SULT1E1,Hylobates_klossii,monochromatic
SULT1E1,Cercopithecus_nictitans,monochromatic
SULT1E1,Cercopithecus_solatus,monochromatic
SULT1E1,Simias_concolor,monochromatic
SULT1E1,Macaca_fuscata,monochromatic
SULT1E1,Trachypithecus_vetulus,monochromatic
SULT1E1,Symphalangus_syndactylus,monochromatic
SULT1E1,Colobus_angolensis,dichromatic
SULT1E1,Trachypithecus_cristatus,dichromatic
SULT1E1,Macaca_cyclopis,monochromatic
SULT1E1,Lophocebus_aterrimus,monochromatic
SULT1E1,Eulemur_fulvus,monochromatic
SULT1E1,Rhinopithecus_roxellana,monochromatic
SULT1E1,Eulemur_mongoz,dichromatic
SULT1E1,Eulemur_rubriventer,monochromatic
SULT1E1,Macaca_tonkeana,monochromatic
SULT1E1,Cercopithecus_pogonias,monochromatic
SULT1E1,Hapalemur_griseus,monochromatic
SULT1E1,Mandrillus_sphinx,monochromatic
SULT1E1,Papio_cynocephalus,monochromatic
SULT1E1,Erythrocebus_patas,dichromatic
SULT1E1,Saimiri_boliviensis,monochromatic
SULT1E1,Cercopithecus_cephus,monochromatic
SULT1E1,Eulemur_flavifrons,dichromatic
SULT1E1,Macaca_arctoides,dichromatic
SULT1E1,Presbytis_potenziani,monochromatic
SULT1E1,Macaca_thibetana,monochromatic
SULT1E1,Trachypithecus_francoisi,dichromatic
SULT1E1,Saimiri_ustus,monochromatic
SULT1E1,Callicebus_cinerascens,monochromatic
SULT1E1,Cacajao_calvus,monochromatic
SULT1E1,Cercopithecus_diana,monochromatic
SULT1E1,Cercocebus_torquatus,monochromatic
SULT1E1,Nomascus_concolor,dichromatic
SULT1E1,Brachyteles_arachnoides,monochromatic
SULT1E1,Trachypithecus_auratus,dichromatic
SULT1E1,Cebus_olivaceus,monochromatic
SULT1E1,Ateles_marginatus,monochromatic
TFAP2A,Cercopithecus_hamlyni,dichromatic
TFAP2A,Cacajao_melanocephalus,monochromatic
TFAP2A,Cercopithecus_neglectus,monochromatic
TFAP2A,Colobus_guereza,dichromatic
TFAP2A,Nomascus_leucogenys,dichromatic
TFAP2A,Macaca_nigra,monochromatic
TFAP2A,Rhinopithecus_bieti,monochromatic
TFAP2A,Varecia_variegata,monochromatic
TFAP2A,Macaca_mulatta,monochromatic
TFAP2A,Hylobates_agilis,monochromatic
TFAP2A,Lagothrix_lagotricha,monochromatic
TFAP2A,Pygathrix_nemaeus,monochromatic
TFAP2A,Callicebus_moloch,monochromatic
TFAP2A,Ateles_geoffroyi,monochromatic
TFAP2A,Papio_papio,monochromatic
TFAP2A,Chiropotes_chiropotes,monochromatic
TFAP2A,Trachypithecus_pileatus,dichromatic
TFAP2A,Alouatta_seniculus,monochromatic
TFAP2A,Macaca_radiata,monochromatic
TFAP2A,Saimiri_sciureus,monochromatic
TFAP2A,Saimiri_oerstedii,monochromatic
TFAP2A,Theropithecus_gelada,monochromatic
TFAP2A,Cebus_albifrons,monochromatic
TFAP2A,Alouatta_caraya,dichromatic
TFAP2A,Mandrillus_leucophaeus,monochromatic
TFAP2A,Callicebus_brunneus,monochromatic
TFAP2A,Nomascus_gabriellae,dichromatic
TFAP2A,Cercopithecus_campbelli,monochromatic
TFAP2A,Callicebus_hoffmannsi,monochromatic
TFAP2A,Papio_ursinus,monochromatic
TFAP2A,Pithecia_albicans,monochromatic
TFAP2A,Presbytis_melalophos,monochromatic
TFAP2A,Eulemur_macaco,dichromatic
TFAP2A,Hylobates_pileatus,dichromatic
TFAP2A,Alouatta_belzebul,monochromatic
TFAP2A,Callicebus_donacophilus,monochromatic
TFAP2A,Ateles_belzebuth,monochromatic
TFAP2A,Presbytis_comata,monochromatic
TFAP2A,Cercopithecus_mona,monochromatic
TFAP2A,Colobus_polykomos,monochromatic
TFAP2A,Ateles_paniscus,monochromatic
TFAP2A,Hylobates_moloch,monochromatic
TFAP2A,Cercopithecus_petaurista,monochromatic
TFAP2A,Pygathrix_cinerea,monochromatic
TFAP2A,Trachypithecus_obscurus,dichromatic
TFAP2A,Trachypithecus_geei,dichromatic
TFAP2A,Cercopithecus_preussi,monochromatic
TFAP2A,Pithecia_pithecia,dichromatic
TFAP2A,Cercopithecus_ascanius,monochromatic
TFAP2A,Callicebus_caligatus,monochromatic
TFAP2A,Cercocebus_atys,monochromatic
TFAP2A,Allenopithecus_nigroviridis,monochromatic
TFAP2A,Cercopithecus_mitis,monochromatic
TFAP2A,Alouatta_palliata,monochromatic
TFAP2A,Trachypithecus_johnii,dichromatic
TFAP2A,Ateles_chamek,monochromatic
TFAP2A,Sapajus_apella,monochromatic
TFAP2A,Papio_anubis,monochromatic
TFAP2A,Hylobates_klossii,monochromatic
TFAP2A,Cercopithecus_nictitans,monochromatic
TFAP2A,Cercopithecus_solatus,monochromatic
TFAP2A,Macaca_fuscata,monochromatic
TFAP2A,Trachypithecus_vetulus,monochromatic
TFAP2A,Symphalangus_syndactylus,monochromatic
TFAP2A,Colobus_angolensis,dichromatic
TFAP2A,Trachypithecus_cristatus,dichromatic
TFAP2A,Macaca_cyclopis,monochromatic
TFAP2A,Lophocebus_aterrimus,monochromatic
TFAP2A,Eulemur_fulvus,monochromatic
TFAP2A,Rhinopithecus_roxellana,monochromatic
TFAP2A,Eulemur_mongoz,dichromatic
TFAP2A,Eulemur_rubriventer,monochromatic
TFAP2A,Macaca_tonkeana,monochromatic
TFAP2A,Cercopithecus_pogonias,monochromatic
TFAP2A,Hapalemur_griseus,monochromatic
TFAP2A,Lemur_catta,monochromatic
TFAP2A,Mandrillus_sphinx,monochromatic
TFAP2A,Papio_cynocephalus,monochromatic
TFAP2A,Erythrocebus_patas,dichromatic
TFAP2A,Saimiri_boliviensis,monochromatic
TFAP2A,Cercopithecus_cephus,monochromatic
TFAP2A,Eulemur_flavifrons,dichromatic
TFAP2A,Macaca_arctoides,dichromatic
TFAP2A,Presbytis_potenziani,monochromatic
TFAP2A,Macaca_thibetana,monochromatic
TFAP2A,Trachypithecus_francoisi,dichromatic
TFAP2A,Saimiri_ustus,monochromatic
TFAP2A,Callicebus_cinerascens,monochromatic
TFAP2A,Cacajao_calvus,monochromatic
TFAP2A,Cercopithecus_diana,monochromatic
TFAP2A,Cercocebus_torquatus,monochromatic
TFAP2A,Nomascus_concolor,dichromatic
TFAP2A,Brachyteles_arachnoides,monochromatic
TFAP2A,Trachypithecus_auratus,dichromatic
TFAP2A,Cebus_olivaceus,monochromatic
TFAP2A,Ateles_marginatus,monochromatic
TYR,Cercopithecus_hamlyni,dichromatic
TYR,Cacajao_melanocephalus,monochromatic
TYR,Cercopithecus_neglectus,monochromatic
TYR,Colobus_guereza,dichromatic
TYR,Macaca_nigra,monochromatic
TYR,Rhinopithecus_bieti,monochromatic
TYR,Varecia_variegata,monochromatic
TYR,Macaca_mulatta,monochromatic
TYR,Hylobates_agilis,monochromatic
TYR,Lagothrix_lagotricha,monochromatic
TYR,Pygathrix_nemaeus,monochromatic
TYR,Callicebus_moloch,monochromatic
TYR,Ateles_geoffroyi,monochromatic
TYR,Papio_papio,monochromatic
TYR,Prolemur_simus,monochromatic
TYR,Chiropotes_chiropotes,monochromatic
TYR,Eulemur_coronatus,monochromatic
TYR,Trachypithecus_pileatus,dichromatic
TYR,Alouatta_seniculus,monochromatic
TYR,Macaca_radiata,monochromatic
TYR,Saimiri_sciureus,monochromatic
TYR,Saimiri_oerstedii,monochromatic
TYR,Theropithecus_gelada,monochromatic
TYR,Cebus_albifrons,monochromatic
TYR,Alouatta_caraya,dichromatic
TYR,Mandrillus_leucophaeus,monochromatic
TYR,Callicebus_brunneus,monochromatic
TYR,Nomascus_gabriellae,dichromatic
TYR,Cercopithecus_campbelli,monochromatic
TYR,Callicebus_hoffmannsi,monochromatic
TYR,Papio_ursinus,monochromatic
TYR,Pithecia_albicans,monochromatic
TYR,Presbytis_melalophos,monochromatic
TYR,Eulemur_macaco,dichromatic
TYR,Hylobates_pileatus,dichromatic
TYR,Alouatta_belzebul,monochromatic
TYR,Callicebus_donacophilus,monochromatic
TYR,Ateles_belzebuth,monochromatic
TYR,Cercopithecus_lhoesti,monochromatic
TYR,Presbytis_comata,monochromatic
TYR,Cercopithecus_mona,monochromatic
TYR,Colobus_polykomos,monochromatic
TYR,Ateles_paniscus,monochromatic
TYR,Hylobates_moloch,monochromatic
TYR,Cercopithecus_petaurista,monochromatic
TYR,Pygathrix_cinerea,monochromatic
TYR,Trachypithecus_obscurus,dichromatic
TYR,Trachypithecus_geei,dichromatic
TYR,Cercopithecus_preussi,monochromatic
TYR,Pithecia_pithecia,dichromatic
TYR,Cercopithecus_ascanius,monochromatic
TYR,Callicebus_caligatus,monochromatic
TYR,Cercocebus_atys,monochromatic
TYR,Allenopithecus_nigroviridis,monochromatic
TYR,Cercopithecus_mitis,monochromatic
TYR,Alouatta_palliata,monochromatic
TYR,Trachypithecus_johnii,dichromatic
TYR,Ateles_chamek,monochromatic
TYR,Sapajus_apella,monochromatic
TYR,Papio_anubis,monochromatic
TYR,Hylobates_klossii,monochromatic
TYR,Cercopithecus_nictitans,monochromatic
TYR,Cercopithecus_solatus,monochromatic
TYR,Simias_concolor,monochromatic
TYR,Macaca_fuscata,monochromatic
TYR,Trachypithecus_vetulus,monochromatic
TYR,Symphalangus_syndactylus,monochromatic
TYR,Colobus_angolensis,dichromatic
TYR,Trachypithecus_cristatus,dichromatic
TYR,Macaca_cyclopis,monochromatic
TYR,Lophocebus_aterrimus,monochromatic
TYR,Eulemur_fulvus,monochromatic
TYR,Rhinopithecus_roxellana,monochromatic
